key,translation,locale
order_cancel_widget.order.cancelled,Order was canceled successfully.,en_US
product_cart_item.remove,× remove,en_US
mail.trans.availability_notification.subtitle,The wait is over! Add this product to your cart now.,en_US
mail.trans.availability_notification.title.part2,is available again!,en_US
mail.trans.availability_notification_subscription.subtitle,You will receive an email when the product is available again.,en_US
mail.trans.availability_notification_subscription.title,We just informed our purchase team about your subscription!,en_US
mail.trans.availability_notification_unsubscribed.subtitle,You will not be notified when the product is available again.,en_US
mail.trans.availability_notification_unsubscribed.title.part1,Your subscription to,en_US
mail.trans.availability_notification_unsubscribed.title.part2,was canceled,en_US
mail.trans.common.go_to_shop,Go to shop,en_US
mail.trans.common.hello_for_first_name,Hello,en_US
mail.trans.common.my_account,My Account,en_US
mail.trans.customer_registration.change_info,"You can change your info (delivery address, email address, password etc.) in My Account",en_US
mail.trans.customer_registration.registration_success,Your registration to the Spryker Shop was successful!,en_US
mail.trans.customer_registration.title,Thank you for signing up with Spryker Shop!,en_US
mail.trans.customer_restored_password_confirmation.title,Your password was changed successfully,en_US
mail.trans.customer_restore_password.change_password,Change password,en_US
mail.trans.customer_restore_password.subtitle,"Somebody has requested a new password for your Spryker Shop account. If this was not you, please ignore this email. If it was you, please follow the instructions in the button below.",en_US
mail.trans.customer_restore_password.title,New password for your Spryker Shop account,en_US
mail.trans.footer.contact_email_address,info@spryker.com,en_US
mail.trans.footer.if_you_have_further_questions,"If you have any further questions, please contact our customer service at",en_US
mail.trans.footer.shop_address,Julie-Wolfthorn-Strasse 1,en_US
mail.trans.footer.shop_city,Berlin,en_US
mail.trans.footer.shop_name,Spryker Systems GmbH,en_US
mail.trans.footer.shop_phone,+49 (0) 30 208 498 350,en_US
mail.trans.footer.shopping_experience,Enjoy your shopping experience.,en_US
mail.trans.footer.shop_zip_code,10115,en_US
mail.trans.footer.your_team,Your Spryker team!,en_US
mail.trans.header.shop_name,Spryker Shop,en_US
mail.trans.newsletter_subscribed.subtitle,We will do our best to deliver the most relevant and exciting news and updates.,en_US
mail.trans.newsletter_subscribed.title,We are thrilled you have signed up for our newsletter.,en_US
mail.trans.newsletter_unsubscribed.subtitle,Your email address has been unsubscribed from Spryker Shop newsletter. You can always manage your subscription in your customer profile.,en_US
mail.trans.newsletter_unsubscribed.title,Sorry to see you go...,en_US
mail.trans.order.billing_address,Billing address,en_US
mail.trans.order.delivery_address,Delivery address,en_US
mail.trans.order.delivery_method,Shipment method,en_US
mail.trans.order.discounts_total,Discounts,en_US
mail.trans.order.grand_total,Grand Total,en_US
mail.trans.order.order_date,Order date,en_US
mail.trans.order.order_details,Order details,en_US
mail.trans.order.order_reference,Order reference,en_US
mail.trans.order.quantity,Qty,en_US
mail.trans.order.requested_delivery_date,Requested delivery date,en_US
mail.trans.order.shipment_costs_total,Shipment costs (total),en_US
mail.trans.order.shipment_for_number.part1,Shipment,en_US
mail.trans.order.shipment_for_number.part2,of,en_US
mail.trans.order.subtotal,Subtotal,en_US
mail.trans.order.taxes,Taxes,en_US
mail.trans.order_confirmation.subtitle,"We are writing to let you know that we recieved your order. You can expect a shipping confirmation by e-mail as soon as the order has been sent. We hope you like your order, but if you change your mind, please return it within 14 days.",en_US
mail.trans.order_confirmation.title,Thank you for shopping at Spryker Shop!,en_US
mail.trans.restore_password.change_password,Change password,en_US
mail.trans.restore_password.subtitle,"Somebody has requested a new password for your Spryker Back Office account. If it was not you, please ignore this email. If it was you, please follow the instructions in  the button bellow",en_US
mail.trans.restore_password.title,New password for your Spryker Back Office account,en_US
mail.trans.order_shipped.title,Your order is on its way!,en_US
mail.trans.company_status.title,The status of your company has been changed to,en_US
mail.trans.customer_registration.confirmation_link,Validate your email address,en_US
mail.customer.customer_email_change_verification.text,Please validate your email address by clicking the,en_US
mail.customer.customer_email_change_notification.text,"We would like to inform you that the email address associated with your account has been successfully changed. If you made this change, no further action is required. However, if you did not request this change, please contact the store owner immediately to secure your account.",en_US
mail.customer.customer_email_change_notification.subject,Your Email Address Has Been Changed,en_US
mail.customer.customer_email_change_verification.subject,Validate your email address,en_US
password.weak,Weak,en_US
password.medium,Medium,en_US
password.strong,Strong,en_US
password.very_strong,Very strong,en_US
password.message,Try lengthening password or adding numbers or symbols.,en_US
customer.password.error.deny_list,This password is considered common. Please use another one.,en_US
customer.password.error.sequence,You repeated the same character too many times.,en_US
customer.password.error.character_set,"Password must contain at least 1 character of each allowed character group: upper case, lower case, digit and a special character.",en_US
error.429,Too Many Requests,en_US
security_blocker_page.error.account_blocked,Too many log in attempts from your address. Please wait %minutes% minutes before trying again.,en_US
security_blocker_backoffice_gui.error.account_blocked,Too many log in attempts from your address. Please wait %minutes% minutes before trying again.,en_US
security_blocker_merchant_portal_gui.error.account_blocked,Too many log in attempts from your address. Please wait %minutes% minutes before trying again.,en_US
payment_foreign.thank_you,Thank you,en_US
payment_foreign.go_to_my_account,"Go to ""My Account""",en_US
payment_foreign.success.order.placement.message,Your order has been paid successfully. You will receive your order confirmation email in a few minutes. You can check and track your order in your account.,en_US
agent_page.error.customer_already_logged_in,"You are already logged in as customer, please logout first, then proceed",en_US
customer.login.remember_me,Remember me,en_US
merchant.sold_by,Sold by:,en_US
merchant_search_widget.all_merchants,All Merchants,en_US
merchant_search_widget.merchants,Merchants,en_US
merchant_profile.email,Email Address,en_US
merchant_profile.address,Address,en_US
merchant_profile.phone,Phone,en_US
merchant_profile.terms_and_conditions,Terms & Conditions,en_US
merchant_profile.cancellation_policy,Cancellation Policy,en_US
merchant_profile.imprint,Imprint,en_US
merchant_profile.privacy,Data Privacy,en_US
merchant_profile.delivery_time,Delivery Time,en_US
merchant_profile.shop_merchant_products,Shop Merchant Products,en_US
merchant_product.message.invalid,"Product ""%sku%"" with Merchant ""%merchant_reference%"" not found.",en_US
merchant_product.sold_by,Sold by,en_US
merchant_product_offer.view_seller,View Merchant,en_US
merchant_product_offer.sold_by,Sold by,en_US
merchant_product_offer_widget.merchant_name,Merchant,en_US
product-offer.info.product-offer-inactive.removed,Inactive item %sku% was removed from your shopping cart.,en_US
product-offer.info.reference.invalid,Product offer reference not found for product with SKU '%sku%'.,en_US
product-offer.message.not-active-or-approved,Product offer not active for product with SKU '%sku%'.,en_US
merchant_weekday_schedule.new_year,New Year's Day,en_US
merchant_weekday_schedule.good_friday,Good Friday,en_US
merchant_weekday_schedule.easter_sunday,Easter Sunday,en_US
merchant_weekday_schedule.easter_monday,Easter Monday,en_US
merchant_weekday_schedule.may_day,May Day,en_US
merchant_weekday_schedule.ascension_of_christ,Ascension of Christ,en_US
merchant_weekday_schedule.whit_sunday,Whit Sunday,en_US
merchant_weekday_schedule.whit_monday,Whit Monday,en_US
merchant_weekday_schedule.corpus_christi,Corpus Christi,en_US
merchant_weekday_schedule.day_of_german_unity,Day of German unity,en_US
merchant_weekday_schedule.all_saints_day,All Saints' Day,en_US
merchant_weekday_schedule.1st_christmas_day,1st Christmas day,en_US
merchant_weekday_schedule.2nd_christmas_day,2nd Christmas day,en_US
merchant_weekday_schedule.sunday_opening,Sunday Opening,en_US
merchant_opening_hours.opening_hours_title,Opening Hours,en_US
merchant_opening_hours.special_opening_hours_title,Special Opening Hours,en_US
merchant_opening_hours.public_holidays_title,Public Holidays,en_US
merchant_opening_hours.opening_hours_closed,Closed,en_US
merchant_opening_hours.day.title.monday,Monday,en_US
merchant_opening_hours.day.title.tuesday,Tuesday,en_US
merchant_opening_hours.day.title.wednesday,Wednesday,en_US
merchant_opening_hours.day.title.thursday,Thursday,en_US
merchant_opening_hours.day.title.friday,Friday,en_US
merchant_opening_hours.day.title.saturday,Saturday,en_US
merchant_opening_hours.day.title.sunday,Sunday,en_US
checkout.item.option.pre.condition.validation.error.exists,Product option of %name% is not available anymore.,en_US
product.filter.merchant_name,Merchant,en_US
merchant_sales_order.merchant_order_id,Merchant Order ID,en_US
merchant_sales_return.message.items_from_different_merchant_detected,There are products from different merchants in your order. You can only return products from one merchant at a time.,en_US
merchant_sales_return_widget.create_form.different_merchants_info,There are products from different merchants in your order. You can only return products from one merchant at a time.,en_US
shopping_list.pre.check.product_offer,Product Offer is not found.,en_US
shopping_list.pre.check.product_offer.approved,Product Offer is not approved.,en_US
shopping_list.pre.check.product_offer.is_active,Product Offer is not active.,en_US
shopping_list.pre.check.product_merchant_inactive,Merchant is inactive.,en_US
shopping_list.pre.check.product_merchant_not_approved,Merchant is not approved.,en_US
shopping_list.pre.check.product_offer.store_invalid,Product Offer is not equal to the current Store.,en_US
shopping_list.pre.check.product.store_invalid,Product is not equal to the current Store.,en_US
sales-order-threshold.hard-minimum-threshold.us.usd.message,You should add items for {{threshold}} to pass a recommended threshold. You can't proceed with checkout,en_US
sales-order-threshold.hard-maximum-threshold.us.usd.message,The cart value cannot be higher than {{threshold}}. Please remove some items to proceed with the order,en_US
sales-order-threshold.soft-minimum-threshold.us.usd.message,"You need to add items for {{threshold}} to pass a recommended threshold, but if you want can proceed to checkout.",en_US
countries.iso.US,United States of America,en_US
product_bundle_product_detail_page_items_list_widget.title.bundle_includes,Bundle includes,en_US
product_configuration.checkout.validation.error.is_not_complete,Product configuration is not completed.,en_US
product_configuration.validation.error.not_valid_response_checksum,Not valid response checksum provided,en_US
product_configuration.validation.error.expired_timestamp,Expired timestamp was provided,en_US
product_configuration.access_token.request.error.can_not_obtain_access_token,Can not obtain access token,en_US
product_configuration.error.configured_item_not_found_in_cart,Configured product '%sku%' was not found.,en_US
product_configuration.error.availability.failed,The product has an availability of %availability%.,en_US
product_configuration.response.validation.error,Failed to validate product configurator response.,en_US
product_configuration.error.configuration_not_found,Product configuration was not found for product '%sku%'.,en_US
product_configuration_storage.validation.error.group_key_is_not_provided,Group key must be provided,en_US
product_configuration_widget.configure,Configure,en_US
product_configuration_widget.complete,Configuration complete!,en_US
product_configuration_widget.not_complete,Configuration is not complete.,en_US
product_configuration_widget.quote_not_valid,This cart can't be processed. Please configure items inside the cart.,en_US
product_configuration.quote_request.validation.error.incomplete,You must finish the configuration of the products to validate the quote.,en_US
product_configuration_shopping_list.error.configuration_not_found,Product configuration was not found for shopping list item '%uuid%'.,en_US
product_configuration_shopping_list.error.item_not_found,Shopping list item not found.,en_US
product_configurator_gateway_page.source_type_not_blank,Source is required parameter,en_US
product_configurator_gateway_page.sku_not_blank,Product SKU is required parameter,en_US
product_configurator_gateway_page.configurator_key_not_blank,Configurator key is required parameter,en_US
product_configurator_gateway_page.quantity_required,Quantity is required parameter,en_US
product_configurator_gateway_page.item_group_key_required,Group Key is required parameter,en_US
product_configurator_gateway_page.shopping_list_item_uuid_required,Shopping List item ID is required parameter.,en_US
product_configurator_gateway_page.configurator_key_is_not_supported,Configurator key is not supported.,en_US
permission.name.SeeCompanyUsersPermissionPlugin,View company users,en_US
store_widget.switcher.store,Store:,en_US
store.validation.store_not_found,Store not found,en_US
category.validation.category_node_entity_not_found,The category node ID '%category_node_id%' cannot be relocated because this category node no longer exists.,en_US
merchant_relation_request.validation.status_not_pending,New requests can only be made if the current status is pending.,en_US
merchant_relation_request.validation.decision_note_empty,Please clear the decision note before submitting your request.,en_US
merchant_relation_request.validation.assignee_business_units_empty,Please specify at least one assignee business unit to proceed.,en_US
merchant_relation_request.validation.request_note_wrong_length,A merchant relation request note must have length from %min% to %max% characters.,en_US
merchant_relation_request.validation.incompatible_company_account,Only company users from the same company can create requests for this list of business units.,en_US
merchant_relation_request.validation.decision_note_wrong_length,A merchant relation request decision note must have length from %min% to %max% characters.,en_US
merchant_relation_request.validation.not_found,Merchant Relation Request not found.,en_US
merchant_relation_request.validation.cant_be_approved,Merchant Relation Request can't be approved.,en_US
merchant_relation_request.validation.cant_be_canceled,Merchant Relation Request can't be canceled.,en_US
merchant_relation_request.validation.cant_be_rejected,Merchant Relation Request can't be rejected.,en_US
merchant_relation_request.validation.cant_become_pending,Merchant Relation Request can't become pending.,en_US
merchant_relation_request.mail.merchant_relation_request_status_change.subject,The status of your merchant relation request has been changed.,en_US
merchant_relation_request.mail.trans.merchant_relation_request_status_change.salutation,"Hello %first_name% %last_name%,",en_US
merchant_relation_request.mail.trans.merchant_relation_request_status_change.main_text,Merchant %merchant_name% changed the status of your merchant relation request to %status%. Please review it in your Company Account.,en_US
merchant_relation_request.mail.trans.merchant_relation_request_status_change.button,View merchant relation request,en_US
merchant_relation_request.mail.trans.merchant_relation_request_status_change.decision_note_title,Comment from Merchant,en_US
comment.validation.error.user_not_found,User not found.,en_US
comment.validation.error.comment_author_intersected,Comment Author intersection detected.,en_US
comment.validation.error.customer_not_found,Customer not found.,en_US
permission.name.CreateMerchantRelationRequestPermissionPlugin,Send Merchant Relation Request,en_US
merchant_relation_request_widget.request_for_relation.link,Relation Request,en_US
merchant_relation_request_widget.request_for_relation.button,Send Request,en_US
merchant_relation_request_widget.request_for_relation.details,Contact Details,en_US
merchant_relation_request_widget.create_request.label,Create the merchant relation request,en_US
merchant_relation_page.merchant_relation.view.empty,You do not have any merchant relations yet.,en_US
merchant_relation_request_widget.merchant_relation_request.list.title,Merchant Relation Requests,en_US
merchant_relation_request_page.merchant_relation_request.view.empty,You do not have any merchant relation requests yet.,en_US
merchant_relation_request_page.merchant_relation_request,Merchant Relation Requests,en_US
merchant_relation_request_page.merchant_relation_request.list.manage,Manage Merchant Relation Requests,en_US
merchant_relation_request_page.merchant_relation_request.list.create_link,Create request,en_US
merchant_relation_request_page.merchant_relation_request.breadcrumb.create,Create,en_US
merchant_relation_request_page.merchant_relation_request.title_create,Merchant Relation Request,en_US
merchant_relation_request_page.merchant_relation_request.actions.cancel,Cancel request,en_US
merchant_relation_request_page.merchant_relation_request.actions.back,Back,en_US
merchant_relation_request_page.merchant_relation_request.actions.send_request,Submit Request,en_US
merchant_relation_request_page.merchant_relation_request.submit,Submit Request,en_US
merchant_relation_request_page.merchant_relation_request.request_note,Message to the Merchant,en_US
merchant_relation_request_page.merchant_relation_request.business_units,Business Units,en_US
merchant_relation_request_page.merchant_relation_request.business_unit_owner,Business Unit Owner,en_US
merchant_relation_request_page.merchant_relation_request.business_unit_owner.placeholder,Select Business Unit Owner,en_US
merchant_relation_request_page.merchant_relation_request.merchant,Merchant,en_US
merchant_relation_request_page.merchant_relation_request.merchant.placeholder,Select Merchant,en_US
merchant_relation_request_page.merchant_relation_request.created,Merchant relation request has been submitted successfully.,en_US
merchant_relation_request_page.merchant_relation_request.created_at,Created,en_US
merchant_relation_request_page.merchant_relation_request.company_user,Company User,en_US
merchant_relation_request_page.merchant_relation_request.status,Status,en_US
merchant_relation_request_page.merchant_relation_request.actions,Actions,en_US
merchant_relation_request_page.merchant_relation_request.actions.view,View,en_US
merchant_relation_request_page.merchant_relation_request.empty_business_units.error,At least one business unit must be assigned to a user,en_US
merchant_relation_request_page.merchant_relation_request.success.canceled,Merchant relation request canceled successfully.,en_US
merchant_relation_request.validation.company_user_access_denied,Access denied.,en_US
merchant_relation_request.validation.merchant_not_found,Merchant not found.,en_US
merchant_relation_request.mail.trans.merchant_notification.title,Please review a pending merchant relation request in the Merchant Portal.,en_US
merchant_relation_request.mail.trans.merchant_notification.button,Review merchant relation request,en_US
merchant_relation_request.mail.trans.merchant_notification.subject,Pending merchant relations request,en_US
merchant_relation_request.merchant_notification.active_filters,Active Filters:,en_US
merchant_relation_request.merchant_notification.reset_all,Reset All,en_US
merchant_relation_request.merchant_notification.apply,Apply,en_US
merchant_relation_request_page.merchant_relation_request.status.placeholder,Select Status,en_US
merchant_relation_request_page.merchant_relation_request.status.pending,Pending ,en_US
merchant_relation_request_page.merchant_relation_request.status.canceled,Canceled ,en_US
merchant_relation_request_page.merchant_relation_request.status.rejected,Rejected ,en_US
merchant_relation_request_page.merchant_relation_request.status.approved,Approved ,en_US
merchant_relation_request_page.merchant_relation_request.request_note_label,Message,en_US
merchant_relation_request_page.merchant_relation_request.decision_note_label,Message to the user,en_US
merchant_relation_request_page.merchant_relation_request_detail.date_created,Created date,en_US
merchant_relation_request_page.merchant_relation_request_detail.company_details,Company Details,en_US
merchant_relation_request_page.merchant_relation_request_detail.company,Company,en_US
merchant_relation_request_page.merchant_relation_request_detail.business_unit_owner,Business Unit Owner,en_US
merchant_relation_request_page.merchant_relation_request_detail.business_units,Business Units,en_US
merchant_relation_request_page.merchant_relation_request_detail.details,Contact Details,en_US
merchant_relation_request_page.merchant_relation_request_detail.first_name,First Name,en_US
merchant_relation_request_page.merchant_relation_request_detail.last_name,Last Name,en_US
merchant_relation_request_page.merchant_relation_request_detail.email,E-mail,en_US
merchant_relation_request_page.merchant_relation_request_detail.additional_details,Additional details,en_US
merchant_relation_request_page.merchant_relation_request_detail.comment_from_merchant,Comment from merchant,en_US
merchant_relation_request_page.merchant_relation_request_detail.notification.title.pending,Merchant relation request is pending.,en_US
merchant_relation_request_page.merchant_relation_request_detail.notification.title.canceled,Merchant relation request was canceled.,en_US
merchant_relation_request_page.merchant_relation_request_detail.notification.title.approved,Merchant relation request was approved.,en_US
merchant_relation_request_page.merchant_relation_request_detail.notification.title.rejected,Merchant relation request was rejected.,en_US
merchant_relation_request_page.merchant_relation_request_detail.notification.description.pending,The merchant has not yet reviewed your request. You have the option to cancel it.,en_US
merchant_relation_request_page.merchant_relation_request_detail.notification.description.canceled,This request has been canceled. You can create a new request.,en_US
merchant_relation_request_page.merchant_relation_request_detail.notification.description.approved,The following merchant relations were created:,en_US
merchant_relation_request_page.merchant_relation_request_detail.notification.description.rejected,"The merchant has rejected your request. If you have any questions, please contact the merchant.",en_US
merchant_relation_request_page.merchant_relation_request_detail.labels.company,Company,en_US
merchant_relationship_page.table.header.merchant,Merchant,en_US
merchant_relationship_page.table.header.business_unit_owner,Business Unit Owner,en_US
merchant_relationship_page.table.header.business_units,Business Units,en_US
merchant_relationship_page.table.header.created,Created,en_US
merchant_relationship_page.table.header.actions,Actions,en_US
merchant_relationship_page.table.action.view,View,en_US
merchant_relationship_widget.merchant_relationship_links_list.view,View,en_US
company.account.merchant_relations,Merchant Relations,en_US
merchant_relationship_page.table.filter.apply,Apply,en_US
merchant_relationship_page.merchant_relationsip_detail,Merchant Relation,en_US
merchant_relationship_page.merchant_relationsip_detail.date_created,Created date,en_US
merchant_relationship_page.merchant_relationsip_detail.company_details,Company Details,en_US
merchant_relationship_page.merchant_relationsip_detail.company,Company,en_US
merchant_relationship_page.merchant_relationsip_detail.business_unit_owner,Business Unit Owner,en_US
merchant_relationship_page.merchant_relationsip_detail.business_units,Business Units,en_US
merchant_relationship_page.merchant_relationsip_detail.view,View,en_US
merchant_relationship_page.merchant_relationship.business_unit_owner,Business Unit Owner,en_US
merchant_relationship_page.merchant_relationship.business_unit_owner.placeholder,Select Business Unit Owner,en_US
merchant_relationship_page.merchant_relationship.merchant,Merchant,en_US
merchant_relationship_page.merchant_relationship.merchant.placeholder,Select Merchant,en_US
merchant_relationship_page.merchant_relationship.active_filters,Active Filters:,en_US
merchant_relationship_page.merchant_relationship.reset_all,Reset All,en_US
merchant_relationship.mail.trans.merchant_relationship_delete.subject,Your merchant relation was terminated.,en_US
merchant_relationship.mail.trans.merchant_relationship_delete.salutation,"Hello,",en_US
merchant_relationship.mail.trans.merchant_relationship_delete.main_text,Merchant %merchant_name% terminated your merchant relation. Please get in touch with the merchant in case of questions.,en_US
merchant_relationship.mail.trans.merchant_relationship_delete.link,Contact merchant,en_US
merchant_commission.validation.currency_does_not_exist,A currency with the code ‘%code%’ does not exist.,en_US
merchant_commission.validation.merchant_commission_description_invalid_length,A merchant commission description must have a length from %min% to %max% characters.,en_US
merchant_commission.validation.merchant_commission_key_exists,A merchant commission with the key ‘%key%’ already exists.,en_US
merchant_commission.validation.merchant_commission_key_invalid_length,A merchant commission key must have a length from %min% to %max% characters.,en_US
merchant_commission.validation.merchant_commission_key_is_not_unique,At least two merchant commissions in this request have the same key.,en_US
merchant_commission.validation.merchant_commission_does_not_exist,A merchant commission with the key ‘%key%’ was not found.,en_US
merchant_commission.validation.merchant_commission_group_does_not_exist,A merchant commission group was not found.,en_US
merchant_commission.validation.merchant_commission_group_key_does_not_exist,A merchant commission group with the key ‘%key%’ was not found.,en_US
merchant_commission.validation.merchant_does_not_exist,A merchant with the reference ‘%merchant_reference%’ does not exist.,en_US
merchant_commission.validation.merchant_commission_name_invalid_length,A merchant commission name must have a length from %min% to %max% characters.,en_US
merchant_commission.validation.merchant_commission_priority_not_in_range,A merchant commission priority must be within a range from %min% to %max%.,en_US
merchant_commission.validation.store_does_not_exist,A store with the name ‘%name%’ does not exist.,en_US
merchant_commission.validation.merchant_commission_valid_from_invalid_datetime,A merchant commission ‘valid from’ date is not a valid format.,en_US
merchant_commission.validation.merchant_commission_valid_to_invalid_datetime,A merchant commission ‘valid to’ date is not a valid format.,en_US
merchant_commission.validation.merchant_commission_validity_period_invalid,A merchant commission ‘valid to’ date must be later than the ‘valid from’ date.,en_US
merchant_commission.validation.invalid_query_string,The provided query string has an invalid format in %field%.,en_US
merchant_commission.validation.invalid_compare_operator,The provided compare operator is invalid in %field%.,en_US
rule_engine.validation.invalid_query_string,The provided query string has an invalid format.,en_US
rule_engine.validation.invalid_compare_operator_value,The provided compare operator is invalid.,en_US
payment_app_widget.validation.quote_is_empty, Quote is empty.,en_US
payment_app_widget.error.payment_failed,Payment failed,en_US
payment_app_widget.error.incorrect_quote,"Quote not found, session may have expired",en_US
mail.multi_factor_auth.email.text,"To proceed with your request, please use the following verification code: %code%. If you did not request this code, please ignore this email.",en_US
customer.change_customer_email_mail_sent,Almost there! We send you an email to validate your email address. Please confirm it to be able to log in.,en_US
mail.multi_factor_auth.email.subject,Verification Code for Secure Access,en_US
multi_factor_auth.multi_factor_auth.list.title,Set up Multi-Factor Authentication,en_US
multi_factor_auth.error.invalid_code,Invalid multi-factor authentication code. You have %remainingAttempts% attempt(s) left.,en_US
multi_factor_auth.error.attempts_exceeded,You have exceeded the number of allowed attempts. Please try again after the page has been refreshed.,en_US
multi_factor_auth.error.expired_code,The multi-factor authentication code has expired. Please try again.,en_US
multi_factor_auth.enter_your_code_input,Enter your code here,en_US
multi_factor_auth.activate,Activate,en_US
multi_factor_auth.deactivate,Deactivate,en_US
multi_factor_auth.error.authentication_method_not_selected,Unable to proceed. A multi-factor authentication method must be selected. Please refresh the page and try again or contact support if the problem persists.,en_US
multi_factor_auth.error.corrupted_code,The provided code is empty or invalid. Please try again.,en_US
multi_factor_auth.method.select,Select Authentication Method,en_US
multi_factor_auth.code.validation,Enter Authentication Code,en_US
multi_factor_auth.enter_code_for_method,We sent the authentication code to your %type%. Type it below to continue.,en_US
multi_factor_auth.access_denied,"Access is strictly restricted until multi-factor authentication verification is successfully completed. Please ensure that JavaScript is enabled in your browser, refresh the page, and try again. If the problem persists, you may need to complete the multi-factor authentication process again.",en_US
multi_factor_auth.activation.success,The multi-factor authentication has been activated.,en_US
multi_factor_auth.deactivation.success,The multi-factor authentication has been deactivated.,en_US
multi_factor_auth.activation.error,The multi-factor authentication could not be activated.,en_US
multi_factor_auth.deactivation.error,The multi-factor authentication could not be deactivated.,en_US
multi_factor_auth.selection.error.required,Please choose how you would like to verify your identity.,en_US
multi_factor_auth.send_code.error,Something went wrong while sending your code. Please try again later or contact the system administrator.,en_US
multi_factor_auth.continue,Continue,en_US
multi_factor_auth.verify_code,Verify Code,en_US
multi_factor_auth.required_options,You must choose one option to continue!,en_US
multi_factor_auth.invalid_csrf_token,Invalid CSRF token.,en_US
multi_factor_auth.note_mfa_affects,"Note, any changes made here will also affect how MFA works in other environments like the Back Office, since your accounts are linked.",en_US
checkout_page.aria_label.choose.as.active,Choose as active %optionValue%.,en_US
shop_ui.aria_label.choose.date.time,Choose the date and time.,en_US
shop_ui.aria_label.choose.date,Choose the date.,en_US
shop_ui.aria_label.main.navigation,Main navigation,en_US
shop_ui.aria_label.choose-date,Choose date,en_US
vertex.tax-number-country-blocked,This county is blocked in the settings.,en_US
vertex.tax-number-validation-not-available,The service was not able to validate this number.,en_US
vertex.tax-number-ignored,"The number is ignored because the settings have been changed to block numbers for this region, country or seller.",en_US
vertex.tax-number-syntax-valid,"The syntax of the ID is valid. However, no further validations were done. In cases where a checksum is required, like for India, the ID is considered valid if the syntax is valid and the checksum is not configured.",en_US
vertex.tax-number-syntax-invalid,The syntax of the ID is invalid.,en_US
vertex.tax-number-considered-valid-in-domestic-country,The Tax ID is valid in the domestic country of the supplier.,en_US
vertex.tax-number-valid-according-to-external-service,The Tax ID has been validated against the Tax Authority's database of Tax IDs and is valid.,en_US
vertex.tax-number-invalid-according-to-external-service,The Tax ID has been validated against the Tax Authority's database of Tax IDs and is invalid.,en_US
vertex.tax-number-validation-requested-additional-interactions,"The Tax Authority has requested additional parameters. For example, a country might require CAPTCHA validation and needs more information before they can validate the ID.",en_US
vertex.tax-number-service-temporarily-unavailable,Could not connect to validation service due to temporary unavailability of the service.,en_US
vertex.tax-number-syntax-considered-valid-but-not-verified,The Tax ID syntax is valid but the ID's status could not be verified by the external service. This occurs when the on-error settings is set to syntax-check and external service does not respond.,en_US
vertex.invalid-request-data,Invalid request data.,en_US
vertex.tax-app-disabled,Tax service is disabled.,en_US
vertex.tax-validator-unavailable,Tax Validator API is unavailable.,en_US
vertex.validator-api-inactive,Unable to connect to Vertex Validator API: vertex app or tax id validation is inactive.,en_US
vertex.request-failed,Request to Vertex API failed.,en_US
vertex.invalid-credentials,Invalid credentials.,en_US
cart_reorder.validation.order_not_found,Order not found.,en_US
cart_reorder.validation.quote_not_provided,Quote not provided.,en_US
store.cart_reorder.error.store_mismatch,This order was placed in a different store. This action cannot be performed.,en_US
cart_reorder_page.reorder_all,Reorder all,en_US
cart_reorder_page.reorder,Reorder,en_US
cart_reorder_page.reorder_selected,Reorder selected items,en_US
cart_reorder.pre_add_to_cart.inactive_product_option_item_removed,Inactive item %sku% was removed from your shopping cart.,en_US
sales_order_amendment_oms.validation.order_not_amendable,The order cannot be amended.,en_US
sales_order_amendment_oms.validation.amended_order_does_not_exist,Order with reference %order_reference% could not be found.,en_US
sales_order_amendment_oms.validation.amendment_order_does_not_exist,Order with reference %order_reference% could not be found.,en_US
sales_order_amendment.validation.sales_order_amendment_does_not_exist,Can not update the sales order amendment with ID %uuid%. Please check the ID.,en_US
sales_order_amendment.validation.order_amendment_duplicated,An amendment is already in progress for this order. Please complete or cancel it before starting a new one.,en_US
sales_order_amendment.validation.cart_reorder.order_reference_not_match,Another order is currently being amended. Complete or cancel the previous amendment before making changes to this order.,en_US
sales_order_amendment.validation.cart.cart_cant_be_amended,Current cart cannot be amended.,en_US
oms.state.order-amendment,Editing in Progress,en_US
sales_order_amendment_oms.validation.order_not_being_amended,This order cannot be edited because the time limit for changes has expired.,en_US
sales_order_amendment.pre_check.cannot_change_currency,Currency cannot be changed during order edit.,en_US
sales_order_amendment.pre_check.cannot_change_price_mode,Price mode cannot be changed during order edit.,en_US
store.cart_reorder.error.store_mismatch,This order was placed in a different store. This action cannot be performed.,en_US
sales_order_amendment.quote_request.validation.error.forbidden,Quote requests are unavailable during order amendment.,en_US
sales_order_amendment.order_amendment_after_rfq.validation.error.forbidden,Amendments are not allowed for orders created from a quote.,en_US
sales_order_amendment_widget.edit_order,Edit Order,en_US
sales_order_amendment_widget.edit_order.cancel,Cancel,en_US
sales_order_amendment_widget.edit_order.warning_message,Editing this order will replace the items in your current cart with those from the order?,en_US
sales_order_amendment_widget.cancel_order_amendment,Cancel Edit,en_US
sales_order_amendment_widget.amendment_cant_be_canceled,This order amendment cannot be canceled.,en_US
sales_order_amendment_widget.amendment_canceled,The order amendment has been successfully canceled.,en_US
sales_order_amendment_widget.summary_step.update.order,Update order,en_US
sales_order_amendment_widget.success_step.update.success.title,Your order has been updated successfully!,en_US
data_import_merchant.validation.importer_type_not_supported,Importer type is not supported.,en_US
