key,translation,locale
quote_request_page.quote_request.item,%count% позиція(ї),uk_UA
quote_request_page.quote_request.shipments,Відправлення,uk_UA
checkout.step.summary.shipment_costs_total,Сума відправлення,uk_UA
maintenance.search.gui_is_not_set_up,"Щоб мати змогу переглядати дані пошуку, встановіть модуль GUI, що відповідає вашому провайдеру пошуку (наприклад, spryker/search-elasticsearch-gui для Elasticsearch).",uk_UA
customer.order.number_of_items,Кількість позицій,uk_UA
customer.order.reference,Номер,uk_UA
customer.order.email,Email,uk_UA
customer.order.company_user,Користувач компанії,uk_UA
customer.order_history.search_type.all,Усі,uk_UA
customer.order_history.search_type.orderReference,Номер замовлення,uk_UA
customer.order_history.search_type.itemName,Назва товару,uk_UA
customer.order_history.search_type.itemSku,SKU товару,uk_UA
customer.order_history.search,Пошук,uk_UA
customer.order_history.date_from,Від,uk_UA
customer.order_history.date_to,До,uk_UA
customer.order_history.apply,Застосувати,uk_UA
customer.order_history.is_order_items_visible,Показувати товари в результатах пошуку,uk_UA
customer.order_history.active_filters,Активні фільтри:,uk_UA
customer.order_history.reset_all,Скинути все,uk_UA
company_page.label.business_unit,Бізнес-підрозділ,uk_UA
company_page.choice.my_orders,Мої замовлення,uk_UA
company_page.choice.company_orders,Замовлення компанії,uk_UA
permission.name.SeeCompanyOrdersPermissionPlugin,Переглянути замовлення компанії,uk_UA
permission.name.EditCompanyOrdersPermissionPlugin,Редагувати замовлення компанії,uk_UA
permission.name.EditBusinessUnitOrdersPermissionPlugin,Редагувати замовлення бізнес-підрозділу,uk_UA
permission.name.SeeBusinessUnitOrdersPermissionPlugin,Переглянути замовлення бізнес-підрозділу,uk_UA
customer.account.button.search_filters,Пошук і фільтри,uk_UA
return.return_reasons.damaged.name,Пошкоджено,uk_UA
return.return_reasons.wrong-item.name,Неправильна позиція,uk_UA
return.return_reasons.no_longer_needed.name,Більше не потрібно,uk_UA
return.return_policy.returnable_till.message,Повернення можливе до: %date%,uk_UA
return_page.default_title,Повернення,uk_UA
return_page.title,Створити повернення,uk_UA
return_page.return_reasons.select_reason.placeholder,Виберіть причину,uk_UA
return_page.return_reasons.custom_reason.placeholder,Власна причина,uk_UA
return.return_policy.returnable_till.message,Повернення можливе до: %date%,uk_UA
cart_page.error_message.unexpected_error,Сталася неочікувана помилка.,uk_UA
order_invoice.invoice_template.table.number,Поз.,uk_UA
order_invoice.invoice_template.table.quantity,Кількість,uk_UA
order_invoice.invoice_template.table.name,Позиція,uk_UA
order_invoice.invoice_template.table.tax,Ставка податку,uk_UA
order_invoice.invoice_template.table.price,Ціна,uk_UA
order_invoice.invoice_template.table.subtotal,Проміжна сума,uk_UA
order_invoice.invoice_template.table.discount,Знижка,uk_UA
order_invoice.invoice_template.table.tax.included,у тому числі %tax_rate%% ПДВ без податку,uk_UA
order_invoice.invoice_template.table.tax.name,ПДВ,uk_UA
order_invoice.invoice_template.table.grandtotal,Загальна сума,uk_UA
order_invoice.invoice_template.reference,Номер рахунку:,uk_UA
order_invoice.invoice_template.introduction,Цим ми виставляємо вам рахунок за такі товари:,uk_UA
order_invoice.invoice_template.company.name,Spryker Systems GmbH Berlin,uk_UA
order_invoice.invoice_template.company.address,Julie-Wolfthorn-Straße 1<br>10115 Berlin <br> Німеччина,uk_UA
order_invoice.invoice_template.company.group,Unternehmensgruppe Spryker Systems GmbH	,uk_UA
order_invoice.invoice_template.merchant.name,Spryker Systems GmbH Berlin,uk_UA
order_invoice.invoice_template.merchant.address,Julie-Wolfthorn-Straße 1 + 10115 Berlin,uk_UA
order_invoice.invoice_template.table.total.net,Сума без податку,uk_UA
return_page.list.title,Повернення,uk_UA
return_page.account.no_return,Повернень не знайдено!,uk_UA
return_page.account.no_return_description,"Тут ви знайдете свої повернення та зможете ними керувати, коли вони стануть доступні.",uk_UA
return_page.account.no_return,Наразі повернень немає,uk_UA
return_page.return.return_ref,Номер повернення,uk_UA
return_page.return.order_ref,Номер замовлення,uk_UA
return_page.return.number_of_items,Кількість позицій,uk_UA
return_page.return.date,Дата повернення,uk_UA
return_page.return.items_state,Стан позицій,uk_UA
return_page.return.view_return,Переглянути повернення,uk_UA
return_page.return.print_return,Друкувати накладну,uk_UA
return_page.breadcrumb.returns,Повернення,uk_UA
return_page.breadcrumb.create_return,Створити повернення,uk_UA
return_page.details.page_title,Деталі повернення,uk_UA
return_page.details.actions.back_to_list,Повернутися до списку,uk_UA
return_page.details.actions.print_slip,Друкувати накладну,uk_UA
return_page.details.total.items_to_return,Позиції для повернення,uk_UA
return_page.details.total.items_to_return.count,позиції,uk_UA
return_page.details.total.remuneration_total,Загальна сума винагороди,uk_UA
return_page.item.options,Опції товару:,uk_UA
return_page.table.actions,Дії,uk_UA
return_page.button.return_list,Повернення,uk_UA
return_page.return_reasons.title,Причина:,uk_UA
return_page.return_reasons.empty,—,uk_UA
return_page.return.created,Повернення успішно створено,uk_UA
return_page.return.title,Створити повернення,uk_UA
return_page.order_reference,№ замовлення:,uk_UA
return_page.order_date,Дата замовлення:,uk_UA
return_page.return_reference,№ повернення:,uk_UA
return_page.return_date,Дата повернення:,uk_UA
return_page.button_text,Створити повернення,uk_UA
return_page.item_sku,SKU:,uk_UA
return_page.quantity,Кількість:,uk_UA
return_page.returnable_state,Не підлягає поверненню,uk_UA
return_page.create_return.validation.selected_items,Потрібно вибрати хоча б один товар.,uk_UA
return_page.button.create_return,Повернення,uk_UA
return_page.slip.return_reference,№ повернення,uk_UA
return_page.slip.return_date,Дата повернення,uk_UA
return_page.slip.order_reference,№ замовлення,uk_UA
return_page.slip.barcode,Штрихкод,uk_UA
return_page.slip.product_sku,SKU товару,uk_UA
return_page.slip.product_name,Назва товару,uk_UA
return_page.slip.default_price,Ціна за замовчуванням,uk_UA
return_page.slip.quantity,Кільк.,uk_UA
return_page.slip.total_price,Загальна ціна,uk_UA
return_page.slip.return_reason,Причина повернення,uk_UA
return_page.slip.items_to_return,Позиції для повернення,uk_UA
return_page.slip.remuneration_total,Загальна сума винагороди,uk_UA
sales_product_bundle_widget.returnable_text,Повернення можливе до:,uk_UA
sales_product_bundle_widget.returnable_state,Не підлягає поверненню,uk_UA
sales_product_bundle_widget.item_sku,SKU:,uk_UA
sales_product_bundle_widget.quantity,Кількість:,uk_UA
sales_product_bundle_widget.item.options,Опції товару:,uk_UA
oms.state.new,Новий,uk_UA
oms.state.waiting,Очікує,uk_UA
oms.state.in-progress,В процесі,uk_UA
oms.state.ready,Готово,uk_UA
oms.state.canceled,Скасовано,uk_UA
oms.state.closed,Закрито,uk_UA
oms.state.draft,Чернетка,uk_UA
oms.state.payment-pending,Оплата в очікуванні,uk_UA
oms.state.paid,Оплачено,uk_UA
oms.state.confirmed,Підтверджено,uk_UA
oms.state.exported,Експортовано,uk_UA
oms.state.shipped,Відправлено,uk_UA
oms.state.delivered,Доставлено,uk_UA
oms.state.payout-failed,Не вдалося виплатити кошти продавцю,uk_UA
oms.state.ready-for-return,Готово до повернення,uk_UA
oms.state.refunded,Кошти повернуто,uk_UA
oms.state.returned,Повернуто,uk_UA
oms.state.waiting-for-return,Очікує на повернення,uk_UA
oms.state.shipped-to-customer,Відправлено клієнту,uk_UA
oms.state.sent-to-merchant,Надіслано продавцю,uk_UA
oms.state.shipped-by-merchant,Відправлено продавцем,uk_UA
oms.state.return-canceled,Повернення скасовано,uk_UA
oms.state.invoice-generated,Рахунок сформовано,uk_UA
oms.state.invoice-generated,Рахунок сформовано,uk_UA
oms.state.reservation-cancelled,Бронювання скасовано,uk_UA
oms.state.reservation-cancellation-pending,Скасування бронювання в очікуванні,uk_UA
oms.state.tax-pending,Податок в очікуванні,uk_UA
return.create_return.validation.returnable_items_error,"Повернення не можна створити, оскільки воно містить позиції, що не підлягають поверненню",uk_UA
return.create_return.validation.store_error,Повернення не можна створити — вибрано неправильний магазин,uk_UA
return.create_return.validation.items_error,Повернення не можна створити для цього набору позицій,uk_UA
form.csrf.error.text,Щось пішло не так. Вибачте.,uk_UA
checkbox-select-all.title,Вибрати все,uk_UA
sales.error.customer_order_not_found,Замовлення клієнта не знайдено.,uk_UA
sales.error.order_cannot_be_canceled_due_to_wrong_item_state,Замовлення не можна скасувати через неправильний стан позиції.,uk_UA
order_cancel_widget.cancel_order,Скасувати замовлення,uk_UA
order_cancel_widget.order.cancelled,Замовлення успішно скасовано.,uk_UA
product_cart_item.remove,× видалити,uk_UA
mail.trans.availability_notification.subtitle,Очікування завершено! Додайте цей товар у кошик зараз.,uk_UA
mail.trans.availability_notification.title.part2,знову в наявності!,uk_UA
mail.trans.availability_notification_subscription.subtitle,"Ви отримаєте лист, коли товар знову буде в наявності.",uk_UA
mail.trans.availability_notification_subscription.title,Ми щойно повідомили наш відділ закупівель про вашу підписку!,uk_UA
mail.trans.availability_notification_unsubscribed.subtitle,"Ви не отримаєте повідомлення, коли товар знову буде в наявності.",uk_UA
mail.trans.availability_notification_unsubscribed.title.part1,Ваша підписка на,uk_UA
mail.trans.availability_notification_unsubscribed.title.part2,було скасовано,uk_UA
mail.trans.common.go_to_shop,Перейти до магазину,uk_UA
mail.trans.common.hello_for_first_name,Вітаємо,uk_UA
mail.trans.common.my_account,Мій акаунт,uk_UA
mail.trans.customer_registration.change_info,"Свої дані (адресу доставки, адресу електронної пошти, пароль тощо) ви можете змінити в розділі «Мій акаунт»",uk_UA
mail.trans.customer_registration.registration_success,Ваша реєстрація в Spryker Shop пройшла успішно!,uk_UA
mail.trans.customer_registration.title,Дякуємо за реєстрацію в Spryker Shop!,uk_UA
mail.trans.customer_restored_password_confirmation.title,Ваш пароль успішно змінено,uk_UA
mail.trans.customer_restore_password.change_password,Змінити пароль,uk_UA
mail.trans.customer_restore_password.subtitle,"Хтось запросив новий пароль до вашого акаунта Spryker Shop. Якщо це були не ви, проігноруйте цей лист. Якщо це були ви, дотримуйтеся інструкцій у кнопці нижче.",uk_UA
mail.trans.customer_restore_password.title,Новий пароль до вашого акаунта Spryker Shop,uk_UA
mail.trans.footer.contact_email_address,info@spryker.com,uk_UA
mail.trans.footer.if_you_have_further_questions,"Якщо у вас є додаткові питання, зв'яжіться з нашою службою підтримки за адресою",uk_UA
mail.trans.footer.shop_address,Julie-Wolfthorn-Strasse 1,uk_UA
mail.trans.footer.shop_city,Берлін,uk_UA
mail.trans.footer.shop_name,Spryker Systems GmbH,uk_UA
mail.trans.footer.shop_phone,+49 (0) 30 208 498 350,uk_UA
mail.trans.footer.shopping_experience,Приємних покупок.,uk_UA
mail.trans.footer.shop_zip_code,10115,uk_UA
mail.trans.footer.your_team,Ваша команда Spryker!,uk_UA
mail.trans.header.shop_name,Spryker Shop,uk_UA
mail.trans.newsletter_subscribed.subtitle,"Ми зробимо все можливе, щоб надсилати найактуальніші та найцікавіші новини й оновлення.",uk_UA
mail.trans.newsletter_subscribed.title,"Ми раді, що ви підписалися на нашу розсилку.",uk_UA
mail.trans.newsletter_unsubscribed.subtitle,Вашу адресу електронної пошти відписано від розсилки Spryker Shop. Ви завжди можете керувати підпискою у своєму профілі клієнта.,uk_UA
mail.trans.newsletter_unsubscribed.title,"Шкода, що ви йдете...",uk_UA
mail.trans.order.billing_address,Платіжна адреса,uk_UA
mail.trans.order.delivery_address,Адреса доставки,uk_UA
mail.trans.order.delivery_method,Спосіб доставки,uk_UA
mail.trans.order.discounts_total,Знижки,uk_UA
mail.trans.order.grand_total,Загальна сума,uk_UA
mail.trans.order.order_date,Дата замовлення,uk_UA
mail.trans.order.order_details,Деталі замовлення,uk_UA
mail.trans.order.order_reference,Номер замовлення,uk_UA
mail.trans.order.quantity,Кільк.,uk_UA
mail.trans.order.requested_delivery_date,Бажана дата доставки,uk_UA
mail.trans.order.shipment_costs_total,Витрати на доставку (разом),uk_UA
mail.trans.order.shipment_for_number.part1,Відправлення,uk_UA
mail.trans.order.shipment_for_number.part2,з,uk_UA
mail.trans.order.subtotal,Проміжна сума,uk_UA
mail.trans.order.taxes,Податки,uk_UA
mail.trans.order_confirmation.subtitle,"Повідомляємо, що ми отримали ваше замовлення. Підтвердження відправлення ви отримаєте електронною поштою, щойно замовлення буде відправлено. Сподіваємося, замовлення вам сподобається, але якщо ви зміните думку, поверніть його протягом 14 днів.",uk_UA
mail.trans.order_confirmation.title,Дякуємо за покупки в Spryker Shop!,uk_UA
mail.trans.restore_password.change_password,Змінити пароль,uk_UA
mail.trans.restore_password.subtitle,"Хтось запросив новий пароль до вашого акаунта Spryker Back Office. Якщо це були не ви, проігноруйте цей лист. Якщо це були ви, дотримуйтеся інструкцій у кнопці нижче",uk_UA
mail.trans.restore_password.title,Новий пароль до вашого акаунта Spryker Back Office,uk_UA
mail.trans.order_shipped.title,Ваше замовлення в дорозі!,uk_UA
mail.trans.company_status.title,Статус вашої компанії змінено на,uk_UA
mail.trans.customer_registration.confirmation_link,Підтвердьте свою адресу електронної пошти,uk_UA
mail.customer.customer_email_change_verification.text,"Підтвердьте свою адресу електронної пошти, натиснувши",uk_UA
mail.customer.customer_email_change_notification.text,"Повідомляємо, що адресу електронної пошти, пов'язану з вашим акаунтом, успішно змінено. Якщо цю зміну зробили ви, додаткових дій не потрібно. Якщо ж ви не запитували цю зміну, негайно зв'яжіться з власником магазину, щоб захистити свій акаунт.",uk_UA
mail.customer.customer_email_change_notification.subject,Вашу адресу електронної пошти змінено,uk_UA
mail.customer.customer_email_change_verification.subject,Підтвердьте свою адресу електронної пошти,uk_UA
password.weak,Слабкий,uk_UA
password.medium,Середній,uk_UA
password.strong,Надійний,uk_UA
password.very_strong,Дуже надійний,uk_UA
password.message,Спробуйте зробити пароль довшим або додати цифри чи символи.,uk_UA
customer.password.error.deny_list,Цей пароль вважається поширеним. Використайте інший.,uk_UA
customer.password.error.sequence,Ви повторили той самий символ занадто багато разів.,uk_UA
customer.password.error.character_set,"Пароль повинен містити щонайменше 1 символ з кожної допустимої групи: велика літера, мала літера, цифра та спеціальний символ.",uk_UA
error.429,Занадто багато запитів,uk_UA
security_blocker_page.error.account_blocked,Занадто багато спроб входу з вашої адреси. Зачекайте %minutes% хвилин перед наступною спробою.,uk_UA
security_blocker_backoffice_gui.error.account_blocked,Занадто багато спроб входу з вашої адреси. Зачекайте %minutes% хвилин перед наступною спробою.,uk_UA
security_blocker_merchant_portal_gui.error.account_blocked,Занадто багато спроб входу з вашої адреси. Зачекайте %minutes% хвилин перед наступною спробою.,uk_UA
payment_foreign.thank_you,Дякуємо,uk_UA
payment_foreign.go_to_my_account,"Перейти до ""Мій акаунт""",uk_UA
payment_foreign.success.order.placement.message,Ваше замовлення успішно оплачено. Лист із підтвердженням ви отримаєте за кілька хвилин. Ви можете перевіряти й відстежувати замовлення у своєму акаунті.,uk_UA
agent_page.error.customer_already_logged_in,"Ви вже увійшли як клієнт, спочатку вийдіть, а потім продовжуйте",uk_UA
customer.login.remember_me,Запам'ятати мене,uk_UA
merchant.sold_by,Продавець:,uk_UA
merchant_search_widget.all_merchants,Усі продавці,uk_UA
merchant_search_widget.merchants,Продавці,uk_UA
merchant_profile.email,Адреса електронної пошти,uk_UA
merchant_profile.address,Адреса,uk_UA
merchant_profile.phone,Телефон,uk_UA
merchant_profile.terms_and_conditions,Правила та умови,uk_UA
merchant_profile.cancellation_policy,Політика скасування замовлення,uk_UA
merchant_profile.imprint,Вихідні дані,uk_UA
merchant_profile.privacy,Захист даних,uk_UA
merchant_profile.delivery_time,Час доставки,uk_UA
merchant_profile.shop_merchant_products,Купити товари продавця,uk_UA
merchant_product.message.invalid,"Товар ""%sku%"" у продавця ""%merchant_reference%"" не знайдено.",uk_UA
merchant_product.sold_by,Продавець,uk_UA
merchant_product_offer.view_seller,Переглянути продавця,uk_UA
merchant_product_offer.sold_by,Продавець,uk_UA
merchant_product_offer_widget.merchant_name,Продавець,uk_UA
product-offer.info.product-offer-inactive.removed,Неактивну позицію %sku% було видалено з вашого кошика.,uk_UA
product-offer.info.reference.invalid,Не знайдено номер пропозиції товару для товару з SKU '%sku%'.,uk_UA
product-offer.message.not-active-or-approved,Пропозиція товару не активна для товару з SKU '%sku%'.,uk_UA
merchant_weekday_schedule.new_year,Новий рік,uk_UA
merchant_weekday_schedule.good_friday,Страсна п'ятниця,uk_UA
merchant_weekday_schedule.easter_sunday,Великдень,uk_UA
merchant_weekday_schedule.easter_monday,Великодній понеділок,uk_UA
merchant_weekday_schedule.may_day,День праці,uk_UA
merchant_weekday_schedule.ascension_of_christ,Вознесіння Господнє,uk_UA
merchant_weekday_schedule.whit_sunday,Трійця,uk_UA
merchant_weekday_schedule.whit_monday,Духів день,uk_UA
merchant_weekday_schedule.corpus_christi,Свято Тіла і Крові Христових,uk_UA
merchant_weekday_schedule.day_of_german_unity,День єдності Німеччини,uk_UA
merchant_weekday_schedule.all_saints_day,День усіх святих,uk_UA
merchant_weekday_schedule.1st_christmas_day,Перший день Різдва,uk_UA
merchant_weekday_schedule.2nd_christmas_day,Другий день Різдва,uk_UA
merchant_weekday_schedule.sunday_opening,Працює в неділю,uk_UA
merchant_opening_hours.opening_hours_title,Години роботи,uk_UA
merchant_opening_hours.special_opening_hours_title,Особливі години роботи,uk_UA
merchant_opening_hours.public_holidays_title,Державні свята,uk_UA
merchant_opening_hours.opening_hours_closed,Закрито,uk_UA
merchant_opening_hours.day.title.monday,Понеділок,uk_UA
merchant_opening_hours.day.title.tuesday,Вівторок,uk_UA
merchant_opening_hours.day.title.wednesday,Середа,uk_UA
merchant_opening_hours.day.title.thursday,Четвер,uk_UA
merchant_opening_hours.day.title.friday,П'ятниця,uk_UA
merchant_opening_hours.day.title.saturday,Субота,uk_UA
merchant_opening_hours.day.title.sunday,Неділя,uk_UA
checkout.item.option.pre.condition.validation.error.exists,Опція товару %name% більше недоступна.,uk_UA
product.filter.merchant_name,Продавець,uk_UA
merchant_sales_order.merchant_order_id,ID замовлення продавця,uk_UA
merchant_sales_return.message.items_from_different_merchant_detected,У вашому замовленні є товари від різних продавців. Ви можете повертати товари лише від одного продавця за раз.,uk_UA
merchant_sales_return_widget.create_form.different_merchants_info,У вашому замовленні є товари від різних продавців. Ви можете повертати товари лише від одного продавця за раз.,uk_UA
shopping_list.pre.check.product_offer,Пропозицію товару не знайдено.,uk_UA
shopping_list.pre.check.product_offer.approved,Пропозиція товару не затверджена.,uk_UA
shopping_list.pre.check.product_offer.is_active,Пропозиція товару не активна.,uk_UA
shopping_list.pre.check.product_merchant_inactive,Продавець неактивний.,uk_UA
shopping_list.pre.check.product_merchant_not_approved,Продавець не затверджений.,uk_UA
shopping_list.pre.check.product_offer.store_invalid,Пропозиція товару не належить до поточного магазину.,uk_UA
shopping_list.pre.check.product.store_invalid,Товар не належить до поточного магазину.,uk_UA
sales-order-threshold.hard-minimum-threshold.us.usd.message,"Додайте товари на суму {{threshold}}, щоб досягти рекомендованого порога. Ви не можете перейти до оформлення замовлення",uk_UA
sales-order-threshold.hard-maximum-threshold.us.usd.message,"Вартість кошика не може перевищувати {{threshold}}. Видаліть частину позицій, щоб продовжити оформлення замовлення",uk_UA
sales-order-threshold.soft-minimum-threshold.us.usd.message,"Додайте товари на суму {{threshold}}, щоб досягти рекомендованого порога, але за бажанням можете оформити замовлення.",uk_UA
countries.iso.US,Сполучені Штати Америки,uk_UA
product_bundle_product_detail_page_items_list_widget.title.bundle_includes,Комплект містить,uk_UA
product_configuration.checkout.validation.error.is_not_complete,Налаштування товару не завершено.,uk_UA
product_configuration.validation.error.not_valid_response_checksum,Вказано недійсну контрольну суму відповіді,uk_UA
product_configuration.validation.error.expired_timestamp,Вказано прострочену позначку часу,uk_UA
product_configuration.access_token.request.error.can_not_obtain_access_token,Не вдалося отримати токен доступу,uk_UA
product_configuration.error.configured_item_not_found_in_cart,Сконфігурований товар '%sku%' не знайдено.,uk_UA
product_configuration.error.availability.failed,Товар доступний у кількості %availability%.,uk_UA
product_configuration.response.validation.error,Не вдалося перевірити відповідь конфігуратора товару.,uk_UA
product_configuration.error.configuration_not_found,Не знайдено налаштування товару для товару '%sku%'.,uk_UA
product_configuration_storage.validation.error.group_key_is_not_provided,Потрібно вказати ключ групи,uk_UA
product_configuration_widget.configure,Налаштувати,uk_UA
product_configuration_widget.complete,Налаштування завершено!,uk_UA
product_configuration_widget.not_complete,Налаштування не завершено.,uk_UA
product_configuration_widget.quote_not_valid,Цей кошик не можна обробити. Налаштуйте позиції в кошику.,uk_UA
product_configuration.quote_request.validation.error.incomplete,"Щоб перевірити пропозицію, потрібно завершити налаштування товарів.",uk_UA
product_configuration_shopping_list.error.configuration_not_found,Не знайдено налаштування товару для позиції списку покупок '%uuid%'.,uk_UA
product_configuration_shopping_list.error.item_not_found,Позицію списку покупок не знайдено.,uk_UA
product_configurator_gateway_page.source_type_not_blank,Джерело є обов'язковим параметром,uk_UA
product_configurator_gateway_page.sku_not_blank,SKU товару є обов'язковим параметром,uk_UA
product_configurator_gateway_page.configurator_key_not_blank,Ключ конфігуратора є обов'язковим параметром,uk_UA
product_configurator_gateway_page.quantity_required,Кількість є обов'язковим параметром,uk_UA
product_configurator_gateway_page.item_group_key_required,Ключ групи є обов'язковим параметром,uk_UA
product_configurator_gateway_page.shopping_list_item_uuid_required,ID позиції списку покупок є обов'язковим параметром.,uk_UA
product_configurator_gateway_page.configurator_key_is_not_supported,Ключ конфігуратора не підтримується.,uk_UA
permission.name.SeeCompanyUsersPermissionPlugin,Переглянути користувачів компанії,uk_UA
store_widget.switcher.store,Магазин:,uk_UA
store.validation.store_not_found,Магазин не знайдено,uk_UA
category.validation.category_node_entity_not_found,"Вузол категорії з ID '%category_node_id%' не можна перемістити, оскільки цей вузол більше не існує.",uk_UA
merchant_relation_request.validation.status_not_pending,"Нові запити можна створювати лише тоді, коли поточний статус — в очікуванні.",uk_UA
merchant_relation_request.validation.decision_note_empty,Очистіть примітку до рішення перед надсиланням запиту.,uk_UA
merchant_relation_request.validation.assignee_business_units_empty,"Вкажіть щонайменше один бізнес-підрозділ, щоб продовжити.",uk_UA
merchant_relation_request.validation.request_note_wrong_length,Примітка до запиту на відносини з продавцем повинна мати довжину від %min% до %max% символів.,uk_UA
merchant_relation_request.validation.incompatible_company_account,Запити для цього списку бізнес-підрозділів можуть створювати лише користувачі з тієї самої компанії.,uk_UA
merchant_relation_request.validation.decision_note_wrong_length,Примітка до рішення щодо запиту на відносини з продавцем повинна мати довжину від %min% до %max% символів.,uk_UA
merchant_relation_request.validation.not_found,Запит на відносини з продавцем не знайдено.,uk_UA
merchant_relation_request.validation.cant_be_approved,Запит на відносини з продавцем не можна затвердити.,uk_UA
merchant_relation_request.validation.cant_be_canceled,Запит на відносини з продавцем не можна скасувати.,uk_UA
merchant_relation_request.validation.cant_be_rejected,Запит на відносини з продавцем не можна відхилити.,uk_UA
merchant_relation_request.validation.cant_become_pending,Запит на відносини з продавцем не може перейти в стан очікування.,uk_UA
merchant_relation_request.mail.merchant_relation_request_status_change.subject,Статус вашого запиту на відносини з продавцем змінено.,uk_UA
merchant_relation_request.mail.trans.merchant_relation_request_status_change.salutation,"Вітаємо, %first_name% %last_name%,",uk_UA
merchant_relation_request.mail.trans.merchant_relation_request_status_change.main_text,Продавець %merchant_name% змінив статус вашого запиту на відносини на %status%. Перегляньте його у своєму корпоративному акаунті.,uk_UA
merchant_relation_request.mail.trans.merchant_relation_request_status_change.button,Переглянути запит на відносини з продавцем,uk_UA
merchant_relation_request.mail.trans.merchant_relation_request_status_change.decision_note_title,Коментар від продавця,uk_UA
comment.validation.error.user_not_found,Користувача не знайдено.,uk_UA
comment.validation.error.comment_author_intersected,Виявлено конфлікт авторів коментаря.,uk_UA
comment.validation.error.customer_not_found,Клієнта не знайдено.,uk_UA
permission.name.CreateMerchantRelationRequestPermissionPlugin,Надіслати запит на відносини з продавцем,uk_UA
merchant_relation_request_widget.request_for_relation.link,Запит на відносини,uk_UA
merchant_relation_request_widget.request_for_relation.button,Надіслати запит,uk_UA
merchant_relation_request_widget.request_for_relation.details,Контактні дані,uk_UA
merchant_relation_request_widget.create_request.label,Створити запит на відносини з продавцем,uk_UA
merchant_relation_page.merchant_relation.view.empty,У вас ще немає відносин із продавцями.,uk_UA
merchant_relation_request_widget.merchant_relation_request.list.title,Запити на відносини з продавцем,uk_UA
merchant_relation_request_page.merchant_relation_request.view.empty,У вас ще немає запитів на відносини з продавцем.,uk_UA
merchant_relation_request_page.merchant_relation_request,Запити на відносини з продавцем,uk_UA
merchant_relation_request_page.merchant_relation_request.list.manage,Керувати запитами на відносини з продавцем,uk_UA
merchant_relation_request_page.merchant_relation_request.list.create_link,Створити запит,uk_UA
merchant_relation_request_page.merchant_relation_request.breadcrumb.create,Створити,uk_UA
merchant_relation_request_page.merchant_relation_request.title_create,Запит на відносини з продавцем,uk_UA
merchant_relation_request_page.merchant_relation_request.actions.cancel,Скасувати запит,uk_UA
merchant_relation_request_page.merchant_relation_request.actions.back,Назад,uk_UA
merchant_relation_request_page.merchant_relation_request.actions.send_request,Надіслати запит,uk_UA
merchant_relation_request_page.merchant_relation_request.submit,Надіслати запит,uk_UA
merchant_relation_request_page.merchant_relation_request.request_note,Повідомлення продавцю,uk_UA
merchant_relation_request_page.merchant_relation_request.business_units,Бізнес-підрозділи,uk_UA
merchant_relation_request_page.merchant_relation_request.business_unit_owner,Власник бізнес-підрозділу,uk_UA
merchant_relation_request_page.merchant_relation_request.business_unit_owner.placeholder,Виберіть власника бізнес-підрозділу,uk_UA
merchant_relation_request_page.merchant_relation_request.merchant,Продавець,uk_UA
merchant_relation_request_page.merchant_relation_request.merchant.placeholder,Виберіть продавця,uk_UA
merchant_relation_request_page.merchant_relation_request.created,Запит на відносини з продавцем успішно надіслано.,uk_UA
merchant_relation_request_page.merchant_relation_request.created_at,Створено,uk_UA
merchant_relation_request_page.merchant_relation_request.company_user,Користувач компанії,uk_UA
merchant_relation_request_page.merchant_relation_request.status,Статус,uk_UA
merchant_relation_request_page.merchant_relation_request.actions,Дії,uk_UA
merchant_relation_request_page.merchant_relation_request.actions.view,Переглянути,uk_UA
merchant_relation_request_page.merchant_relation_request.empty_business_units.error,Користувачу має бути призначено щонайменше один бізнес-підрозділ,uk_UA
merchant_relation_request_page.merchant_relation_request.success.canceled,Запит на відносини з продавцем успішно скасовано.,uk_UA
merchant_relation_request.validation.company_user_access_denied,Доступ заборонено.,uk_UA
merchant_relation_request.validation.merchant_not_found,Продавця не знайдено.,uk_UA
merchant_relation_request.mail.trans.merchant_notification.title,"Перегляньте запит на відносини з продавцем, що очікує на розгляд, у Merchant Portal.",uk_UA
merchant_relation_request.mail.trans.merchant_notification.button,Перегляньте запит на відносини з продавцем,uk_UA
merchant_relation_request.mail.trans.merchant_notification.subject,Запит на відносини з продавцем в очікуванні,uk_UA
merchant_relation_request.merchant_notification.active_filters,Активні фільтри:,uk_UA
merchant_relation_request.merchant_notification.reset_all,Скинути все,uk_UA
merchant_relation_request.merchant_notification.apply,Застосувати,uk_UA
merchant_relation_request_page.merchant_relation_request.status.placeholder,Виберіть статус,uk_UA
merchant_relation_request_page.merchant_relation_request.status.pending,В очікуванні ,uk_UA
merchant_relation_request_page.merchant_relation_request.status.canceled,Скасовано ,uk_UA
merchant_relation_request_page.merchant_relation_request.status.rejected,Відхилено ,uk_UA
merchant_relation_request_page.merchant_relation_request.status.approved,Затверджено ,uk_UA
merchant_relation_request_page.merchant_relation_request.request_note_label,Повідомлення,uk_UA
merchant_relation_request_page.merchant_relation_request.decision_note_label,Повідомлення користувачу,uk_UA
merchant_relation_request_page.merchant_relation_request_detail.date_created,Дата створення,uk_UA
merchant_relation_request_page.merchant_relation_request_detail.company_details,Дані компанії,uk_UA
merchant_relation_request_page.merchant_relation_request_detail.company,Компанія,uk_UA
